0.0044	-5.6
0.0044	-5.62
0.0044	-5.64
0.0044	-5.66
0.0044	-5.68
0.0044	-5.7
0.0044	-5.72
0.0044	-5.74
0.0044	-5.76
0.0044	-5.78
0.0044	-5.8
0.0044	-5.82
0.0044	-5.84
0.0044	-5.86
0.0044	-5.88
0.0044	-5.9
0.0044	-5.92
0.0044	-5.94
0.0044	-5.96
0.0044	-5.98
0.0044	-6
0.0044	-6.02
0.0044	-6.04
0.0044	-6.06
0.0044	-6.08
0.0044	-6.1
0.0044	-6.12
0.0044	-6.14
0.0044	-6.16
0.0044	-6.18
0.0044	-6.2
0.0044	-6.22
0.0044	-6.24
0.0044	-6.26
0.0044	-6.28
0.0044	-6.3
0.0044	-6.32
0.0044	-6.34
0.0044	-6.36
0.0044	-6.38
0.0044	-6.4
0.0044	-6.42
0.0044	-6.44
0.0044	-6.46
0.0044	-6.48
0.0044	-6.5
0.0044	-6.52
0.0044	-6.54
0.0044	-6.56
0.0044	-6.58
0.0044	-6.6
0.0044	-6.62
0.0044	-6.64
0.0044	-6.66
0.0044	-6.68
0.0044	-6.7
0.0044	-6.72
0.0044	-6.74
0.0044	-6.76
0.0044	-6.78
0.0044	-6.8
0.0044	-6.82
0.0044	-6.84
0.0044	-6.86
0.0044	-6.88
0.0044	-6.9
0.0044	-6.92
0.0044	-6.94
0.0044	-6.96
0.0044	-6.98
0.0044	-7
0.0044	-7.02
0.0044	-7.04
0.0044	-7.06
0.0044	-7.08
0.0044	-7.1
0.0044	-7.12
0.0044	-7.14
0.0044	-7.16
0.0044	-7.18
0.0044	-7.2
0.0044	-7.22
0.0044	-7.24
0.0044	-7.26
0.0044	-7.28
0.0044	-7.3
0.0044	-7.32
0.0044	-7.34
0.0044	-7.36
0.0044	-7.38
0.0044	-7.4
0.0044	-7.42
0.0044	-7.44
0.0044	-7.46
0.0044	-7.48
0.0044	-7.5
0.0044	-7.52
0.0044	-7.54
0.0044	-7.56
0.0044	-7.58
0.0044	-7.6
0.0044	-7.62
0.0044	-7.64
0.0044	-7.66
0.0044	-7.68
0.0044	-7.7
0.0044	-7.72
0.0044	-7.74
0.0044	-7.76
0.0044	-7.78
0.0044	-7.8
0.0044	-7.82
0.0044	-7.84
0.0044	-7.86
0.0044	-7.88
0.0044	-7.9
0.0044	-7.92
0.0044	-7.94
0.0044	-7.96
0.0044	-7.98
0.0044	-8
0.0044	-8.02
0.0044	-8.039999999999999
0.0044	-8.06
0.0044	-8.08
0.0044	-8.1
0.0044	-8.119999999999999
0.0044	-8.140000000000001
0.0044	-8.16
0.0044	-8.18
0.0044	-8.199999999999999
0.0044	-8.220000000000001
0.0044	-8.24
0.0044	-8.26
0.0044	-8.279999999999999
0.0044	-8.300000000000001
0.0044	-8.32
0.0044	-8.34
0.0044	-8.359999999999999
0.0044	-8.380000000000001
0.0044	-8.4
0.0044	-8.42
0.0044	-8.44
0.0044	-8.460000000000001
0.0044	-8.48
0.0044	-8.5
0.0044	-8.52
0.0044	-8.539999999999999
0.0044	-8.56
0.0044	-8.58
0.0044	-8.6
0.0044	-8.619999999999999
0.0044	-8.640000000000001
0.0044	-8.66
0.0044	-8.68
0.0044	-8.699999999999999
0.0044	-8.720000000000001
0.0044	-8.74
0.0044	-8.76
0.0044	-8.779999999999999
0.0044	-8.800000000000001
0.0044	-8.82
0.0044	-8.84
0.0044	-8.859999999999999
0.0044	-8.880000000000001
0.0044	-8.9
0.0044	-8.92
0.0044	-8.94
0.0044	-8.960000000000001
0.0044	-8.98
0.0044	-9
0.0044	-9.02
0.0044	-9.039999999999999
0.0044	-9.06
0.0044	-9.08
0.0044	-9.1
0.0044	-9.119999999999999
0.0044	-9.140000000000001
0.0044	-9.16
0.0044	-9.18
0.0044	-9.199999999999999
0.0044	-9.220000000000001
0.0044	-9.24
0.0044	-9.26
0.0044	-9.279999999999999
0.0044	-9.300000000000001
0.0044	-9.32
0.0044	-9.34
0.0044	-9.359999999999999
0.0044	-9.380000000000001
0.0044	-9.4
0.0044	-9.42
0.0044	-9.44
0.0044	-9.460000000000001
0.0044	-9.48
0.0044	-9.5
0.0044	-9.52
0.0044	-9.539999999999999
0.0044	-9.56
0.0044	-9.58
0.0044	-9.6
0.0044	-9.619999999999999
0.0044	-9.640000000000001
0.0044	-9.66
0.0044	-9.68
0.0044	-9.699999999999999
0.0044	-9.720000000000001
0.0044	-9.74
0.0044	-9.76
0.0044	-9.779999999999999
0.0044	-9.800000000000001
0.0044	-9.82
0.0044	-9.84
0.0044	-9.859999999999999
0.0044	-9.880000000000001
0.0044	-9.9
0.0044	-9.92
0.0044	-9.94
0.0044	-9.960000000000001
0.0044	-9.98
0.0044	-10
