"1","Cini","final mass in soil (g.cm2)","final mass in soil top 2cm (g.cm2)","initial mass in soil (g.cm2)","initial mass in soil top 2cm (g.cm2)","mass.out","mass.out 2cm","NSE"
"1",0.004470238,0.0484147620000004,0.004161762,0.0491700000000004,0.004917,0.000755238000000005,0.000755238000000002,0.156106248041593
"1",0.003895723,0.0421973739,0.0036270179,0.042856,0.0042856,0.000658626100000025,0.000658582099999999,0.260374683878746
"1",0.004539457,0.0491644604,0.0042261439,0.0499289999999999,0.0049929,0.000764539599999919,0.000766756099999997,0.0975131295972581
"1",0.003895723,0.0421973739,0.0036270179,0.042856,0.0042856,0.000658626100000025,0.000658582099999999,0.260374683878746
"1",0.003895723,0.0421973739,0.0036270179,0.042856,0.0042856,0.000658626100000025,0.000658582099999999,0.260374683878746
"1",0.004539457,0.0491644604,0.0042261439,0.0499289999999999,0.0049929,0.000764539599999919,0.000766756099999997,0.0975131295972581
"1",0.004338723,0.0469955177999996,0.00403946179999999,0.0477289999999995,0.00477289999999999,0.000733482199999941,0.000733438199999996,0.240480078823037
"1",0.004096457,0.0443641011000003,0.0038137011,0.0450560000000003,0.0045056,0.000691898900000043,0.000691898899999999,0.301753725705542
"1",0.004338723,0.0469955177999996,0.00403946179999999,0.0477289999999995,0.00477289999999999,0.000733482199999941,0.000733438199999996,0.240480078823037
"1",0.004338723,0.0469955177999996,0.00403946179999999,0.0477289999999995,0.00477289999999999,0.000733482199999941,0.000733438199999996,0.240480078823037
"1",0.004096457,0.0443641011000003,0.0038137011,0.0450560000000003,0.0045056,0.000691898900000043,0.000691898899999999,0.301753725705542
"1",0.004560223,0.0493895512000007,0.0042455512,0.0501600000000007,0.00501600000000001,0.000770448800000004,0.000770448800000004,0.0777917202094019
"1",0.004317957,0.0467683238000004,0.0040201238,0.0474980000000004,0.0047498,0.000729676199999987,0.000729676199999999,0.250704257799595
"1",0.004560223,0.0493895512000007,0.0042455512,0.0501600000000007,0.00501600000000001,0.000770448800000004,0.000770448800000004,0.0777917202094019
"1",0.004560223,0.0493895512000007,0.0042455512,0.0501600000000007,0.00501600000000001,0.000770448800000004,0.000770448800000004,0.0777917202094019
"1",0.004317957,0.0467683238000004,0.0040201238,0.0474980000000004,0.0047498,0.000729676199999987,0.000729676199999999,0.250704257799595
"1",0.004117223,0.0445913720999995,0.0038330721,0.0452869999999994,0.0045287,0.000695627899999988,0.000695627899999996,0.301531748084803
"1",0.003874957,0.0419701347999994,0.0036076348,0.0426249999999993,0.00426250000000001,0.000654865199999972,0.000654865200000003,0.251297863522614
"1",0.004117223,0.0445913720999995,0.0038330721,0.0452869999999994,0.0045287,0.000695627899999988,0.000695627899999996,0.301531748084803
"1",0.004117223,0.0445913720999995,0.0038330721,0.0452869999999994,0.0045287,0.000695627899999988,0.000695627899999996,0.301531748084803
"1",0.003874957,0.0419701347999994,0.0036076348,0.0426249999999993,0.00426250000000001,0.000654865199999972,0.000654865200000003,0.251297863522614
"1",0.004227973,0.0457935610000008,0.00393636100000001,0.0465080000000008,0.0046508,0.000714439000000004,0.000714438999999996,0.283639317572792
"1",0.003985707,0.0431655807000002,0.0037106762,0.0438460000000004,0.0043846,0.000680419300000221,0.000673923800000006,0.289235167804187
"1",0.004227973,0.0457935610000008,0.00393636100000001,0.0465080000000008,0.0046508,0.000714439000000004,0.000714438999999996,0.283639317572792
"1",0.004227973,0.0457935610000008,0.00393636100000001,0.0465080000000008,0.0046508,0.000714439000000004,0.000714438999999996,0.283639317572792
"1",0.003985707,0.0431655807000002,0.0037106762,0.0438460000000004,0.0043846,0.000680419300000221,0.000673923800000006,0.289235167804187
"1",0.004670973,0.0505916608999993,0.0043487609,0.0513809999999992,0.00513809999999999,0.000789339099999946,0.000789339099999995,-0.0421002395945083
"1",0.004428707,0.0479700627999992,0.0041232048,0.0487189999999991,0.0048719,0.00074893719999998,0.000748695199999997,0.186548248759882
"1",0.004670973,0.0505916608999993,0.0043487609,0.0513809999999992,0.00513809999999999,0.000789339099999946,0.000789339099999995,-0.0421002395945083
"1",0.004670973,0.0505916608999993,0.0043487609,0.0513809999999992,0.00513809999999999,0.000789339099999946,0.000789339099999995,-0.0421002395945083
"1",0.004428707,0.0479700627999992,0.0041232048,0.0487189999999991,0.0048719,0.00074893719999998,0.000748695199999997,0.186548248759882
"1",0.004449473,0.0481874216999996,0.0041422777,0.0489389999999996,0.00489390000000001,0.000751578299999972,0.000751622300000005,0.172364146829628
"1",0.004207207,0.0455662338999992,0.0039169339,0.0462769999999992,0.0046277,0.000710766099999996,0.000710766099999997,0.289028835287147
"1",0.004449473,0.0481874216999996,0.0041422777,0.0489389999999996,0.00489390000000001,0.000751578299999972,0.000751622300000005,0.172364146829628
"1",0.004449473,0.0481874216999996,0.0041422777,0.0489389999999996,0.00489390000000001,0.000751578299999972,0.000751622300000005,0.172364146829628
"1",0.004207207,0.0455662338999992,0.0039169339,0.0462769999999992,0.0046277,0.000710766099999996,0.000710766099999997,0.289028835287147
"1",0.004006473,0.0433893163000007,0.0037299163,0.0440660000000007,0.0044066,0.000676683700000055,0.000676683699999996,0.293561191017502
"1",0.004650207,0.0503643756000005,0.0043293756,0.0511500000000005,0.005115,0.000785624400000011,0.000785624399999999,-0.0175417161530607
