,ini,-0.12,-0.24,-0.74,-1.5,-2.5,-3.5,-4.5,,,,,,,,,,,,,,
1,0.00417952,0.000954,0.001837,0.003999,0.004179,0.004179,0.004179,0.004179,,,,,,,,,,,,,,
1,0.00417952,0.000954,0.001837,0.003999,0.004179,0.004179,0.004179,0.004179,,,,,,,,,,,,,,
1,0.00418298,0.0009548,0.001838,0.004002,0.004183,0.004183,0.004183,0.004183,,,,,,,,,,,,,,
1,0.00418298,0.0009548,0.001838,0.004002,0.004183,0.004183,0.004183,0.004183,,,,,,,,,,,,,,
1,0.00418298,0.0009548,0.001838,0.004002,0.004183,0.004183,0.004183,0.004183,,,,,,,,,,,,,,
1,0.00418298,0.0009548,0.001838,0.004002,0.004183,0.004183,0.004183,0.004183,,,,,,,,,,,,,,
1,0.00418298,0.0009548,0.001838,0.004002,0.004183,0.004183,0.004183,0.004183,,,,,,,,,,,,,,
1,0.004186441,0.0009556,0.00184,0.004005,0.004186,0.004186,0.004186,0.004186,,,,,,,,,,,,,,
1,0.004186441,0.0009556,0.00184,0.004005,0.004186,0.004186,0.004186,0.004186,,,,,,,,,,,,,,
1,0.004186441,0.0009556,0.00184,0.004005,0.004186,0.004186,0.004186,0.004186,,,,,,,,,,,,,,
1,0.004186441,0.0009556,0.00184,0.004005,0.004186,0.004186,0.004186,0.004186,,,,,,,,,,,,,,
1,0.004186441,0.0009556,0.00184,0.004005,0.004186,0.004186,0.004186,0.004186,,,,,,,,,,,,,,
1,0.004189902,0.0009563,0.001841,0.004009,0.00419,0.00419,0.00419,0.00419,,,,,,,,,,,,,,
1,0.004189902,0.0009563,0.001841,0.004009,0.00419,0.00419,0.00419,0.00419,,,,,,,,,,,,,,
1,0.004189902,0.0009563,0.001841,0.004009,0.00419,0.00419,0.00419,0.00419,,,,,,,,,,,,,,
1,0.004189902,0.0009563,0.001841,0.004009,0.00419,0.00419,0.00419,0.00419,,,,,,,,,,,,,,
1,0.004189902,0.0009563,0.001841,0.004009,0.00419,0.00419,0.00419,0.00419,,,,,,,,,,,,,,
1,0.004193363,0.0009571,0.001843,0.004012,0.004193,0.004193,0.004193,0.004193,,,,,,,,,,,,,,
1,0.004193363,0.0009571,0.001843,0.004012,0.004193,0.004193,0.004193,0.004193,,,,,,,,,,,,,,
1,0.004193363,0.0009571,0.001843,0.004012,0.004193,0.004193,0.004193,0.004193,,,,,,,,,,,,,,
1,0.004193363,0.0009571,0.001843,0.004012,0.004193,0.004193,0.004193,0.004193,,,,,,,,,,,,,,
1,0.004193363,0.0009571,0.001843,0.004012,0.004193,0.004193,0.004193,0.004193,,,,,,,,,,,,,,
1,0.004196824,0.0009579,0.001845,0.004015,0.004197,0.004197,0.004197,0.004197,,,,,,,,,,,,,,
1,0.004196824,0.0009579,0.001845,0.004015,0.004197,0.004197,0.004197,0.004197,,,,,,,,,,,,,,
1,0.004196824,0.0009579,0.001845,0.004015,0.004197,0.004197,0.004197,0.004197,,,,,,,,,,,,,,
1,0.004196824,0.0009579,0.001845,0.004015,0.004197,0.004197,0.004197,0.004197,,,,,,,,,,,,,,
1,0.004196824,0.0009579,0.001845,0.004015,0.004197,0.004197,0.004197,0.004197,,,,,,,,,,,,,,
1,0.004200285,0.0009587,0.001846,0.004018,0.0042,0.0042,0.0042,0.0042,,,,,,,,,,,,,,
1,0.004200285,0.0009587,0.001846,0.004018,0.0042,0.0042,0.0042,0.0042,,,,,,,,,,,,,,
1,0.004200285,0.0009587,0.001846,0.004018,0.0042,0.0042,0.0042,0.0042,,,,,,,,,,,,,,
1,0.004200285,0.0009587,0.001846,0.004018,0.0042,0.0042,0.0042,0.0042,,,,,,,,,,,,,,
1,0.004200285,0.0009587,0.001846,0.004018,0.0042,0.0042,0.0042,0.0042,,,,,,,,,,,,,,
1,0.004203746,0.0009595,0.001848,0.004022,0.004204,0.004204,0.004204,0.004204,,,,,,,,,,,,,,
1,0.004203746,0.0009595,0.001848,0.004022,0.004204,0.004204,0.004204,0.004204,,,,,,,,,,,,,,
1,0.004203746,0.0009595,0.001848,0.004022,0.004204,0.004204,0.004204,0.004204,,,,,,,,,,,,,,
1,0.004203746,0.0009595,0.001848,0.004022,0.004204,0.004204,0.004204,0.004204,,,,,,,,,,,,,,
1,0.004203746,0.0009595,0.001848,0.004022,0.004204,0.004204,0.004204,0.004204,,,,,,,,,,,,,,
1,0.004207207,0.0009603,0.001849,0.004025,0.004207,0.004207,0.004207,0.004207,,,,,,,,,,,,,,
1,0.004207207,0.0009603,0.001849,0.004025,0.004207,0.004207,0.004207,0.004207,,,,,,,,,,,,,,
1,0.004207207,0.0009603,0.001849,0.004025,0.004207,0.004207,0.004207,0.004207,,,,,,,,,,,,,,
1,0.004207207,0.0009603,0.001849,0.004025,0.004207,0.004207,0.004207,0.004207,,,,,,,,,,,,,,
1,0.004207207,0.0009603,0.001849,0.004025,0.004207,0.004207,0.004207,0.004207,,,,,,,,,,,,,,
1,0.004210668,0.0009611,0.001851,0.004028,0.004211,0.004211,0.004211,0.004211,,,,,,,,,,,,,,
1,0.004210668,0.0009611,0.001851,0.004028,0.004211,0.004211,0.004211,0.004211,,,,,,,,,,,,,,
1,0.004210668,0.0009611,0.001851,0.004028,0.004211,0.004211,0.004211,0.004211,,,,,,,,,,,,,,
1,0.004210668,0.0009611,0.001851,0.004028,0.004211,0.004211,0.004211,0.004211,,,,,,,,,,,,,,
1,0.004210668,0.0009611,0.001851,0.004028,0.004211,0.004211,0.004211,0.004211,,,,,,,,,,,,,,
1,0.004214129,0.0009619,0.001852,0.004032,0.004214,0.004214,0.004214,0.004214,,,,,,,,,,,,,,
1,0.004214129,0.0009619,0.001852,0.004032,0.004214,0.004214,0.004214,0.004214,,,,,,,,,,,,,,
1,0.004214129,0.0009619,0.001852,0.004032,0.004214,0.004214,0.004214,0.004214,,,,,,,,,,,,,,
1,0.004214129,0.0009619,0.001852,0.004032,0.004214,0.004214,0.004214,0.004214,,,,,,,,,,,,,,
1,0.004214129,0.0009619,0.001852,0.004032,0.004214,0.004214,0.004214,0.004214,,,,,,,,,,,,,,
1,0.00421759,0.0009626,0.001854,0.004035,0.004218,0.004218,0.004218,0.004218,,,,,,,,,,,,,,
1,0.00421759,0.0009626,0.001854,0.004035,0.004218,0.004218,0.004218,0.004218,,,,,,,,,,,,,,
1,0.00421759,0.0009626,0.001854,0.004035,0.004218,0.004218,0.004218,0.004218,,,,,,,,,,,,,,
1,0.00421759,0.0009626,0.001854,0.004035,0.004218,0.004218,0.004218,0.004218,,,,,,,,,,,,,,
1,0.00421759,0.0009626,0.001854,0.004035,0.004218,0.004218,0.004218,0.004218,,,,,,,,,,,,,,
1,0.004221051,0.0009634,0.001855,0.004038,0.004221,0.004221,0.004221,0.004221,,,,,,,,,,,,,,
1,0.004221051,0.0009634,0.001855,0.004038,0.004221,0.004221,0.004221,0.004221,,,,,,,,,,,,,,
1,0.004221051,0.0009634,0.001855,0.004038,0.004221,0.004221,0.004221,0.004221,,,,,,,,,,,,,,
1,0.004221051,0.0009634,0.001855,0.004038,0.004221,0.004221,0.004221,0.004221,,,,,,,,,,,,,,
1,0.004221051,0.0009634,0.001855,0.004038,0.004221,0.004221,0.004221,0.004221,,,,,,,,,,,,,,
1,0.004224512,0.0009642,0.001857,0.004042,0.004224,0.004224,0.004224,0.004224,,,,,,,,,,,,,,
1,0.004224512,0.0009642,0.001857,0.004042,0.004224,0.004224,0.004224,0.004224,,,,,,,,,,,,,,
1,0.004224512,0.0009642,0.001857,0.004042,0.004224,0.004224,0.004224,0.004224,,,,,,,,,,,,,,
1,0.004224512,0.0009642,0.001857,0.004042,0.004224,0.004224,0.004224,0.004224,,,,,,,,,,,,,,
1,0.004224512,0.0009642,0.001857,0.004042,0.004224,0.004224,0.004224,0.004224,,,,,,,,,,,,,,
1,0.004227973,0.000965,0.001858,0.004045,0.004228,0.004228,0.004228,0.004228,,,,,,,,,,,,,,
1,0.004227973,0.000965,0.001858,0.004045,0.004228,0.004228,0.004228,0.004228,,,,,,,,,,,,,,
1,0.004227973,0.000965,0.001858,0.004045,0.004228,0.004228,0.004228,0.004228,,,,,,,,,,,,,,
1,0.004227973,0.000965,0.001858,0.004045,0.004228,0.004228,0.004228,0.004228,,,,,,,,,,,,,,
1,0.004227973,0.000965,0.001858,0.004045,0.004228,0.004228,0.004228,0.004228,,,,,,,,,,,,,,
1,0.004231434,0.0009658,0.00186,0.004048,0.004231,0.004231,0.004231,0.004231,,,,,,,,,,,,,,
1,0.004231434,0.0009658,0.00186,0.004048,0.004231,0.004231,0.004231,0.004231,,,,,,,,,,,,,,
1,0.004231434,0.0009658,0.00186,0.004048,0.004231,0.004231,0.004231,0.004231,,,,,,,,,,,,,,
1,0.004231434,0.0009658,0.00186,0.004048,0.004231,0.004231,0.004231,0.004231,,,,,,,,,,,,,,
1,0.004231434,0.0009658,0.00186,0.004048,0.004231,0.004231,0.004231,0.004231,,,,,,,,,,,,,,
1,0.004234895,0.0009666,0.001861,0.004052,0.004235,0.004235,0.004235,0.004235,,,,,,,,,,,,,,
1,0.004234895,0.0009666,0.001861,0.004052,0.004235,0.004235,0.004235,0.004235,,,,,,,,,,,,,,
1,0.004234895,0.0009666,0.001861,0.004052,0.004235,0.004235,0.004235,0.004235,,,,,,,,,,,,,,
1,0.004234895,0.0009666,0.001861,0.004052,0.004235,0.004235,0.004235,0.004235,,,,,,,,,,,,,,
1,0.004234895,0.0009666,0.001861,0.004052,0.004235,0.004235,0.004235,0.004235,,,,,,,,,,,,,,
1,0.004238355,0.0009674,0.001863,0.004055,0.004238,0.004238,0.004238,0.004238,,,,,,,,,,,,,,
1,0.004238355,0.0009674,0.001863,0.004055,0.004238,0.004238,0.004238,0.004238,,,,,,,,,,,,,,
1,0.004238355,0.0009674,0.001863,0.004055,0.004238,0.004238,0.004238,0.004238,,,,,,,,,,,,,,
1,0.004238355,0.0009674,0.001863,0.004055,0.004238,0.004238,0.004238,0.004238,,,,,,,,,,,,,,
1,0.004238355,0.0009674,0.001863,0.004055,0.004238,0.004238,0.004238,0.004238,,,,,,,,,,,,,,
1,0.004241816,0.0009682,0.001864,0.004058,0.004242,0.004242,0.004242,0.004242,,,,,,,,,,,,,,
1,0.004241816,0.0009682,0.001864,0.004058,0.004242,0.004242,0.004242,0.004242,,,,,,,,,,,,,,
1,0.004241816,0.0009682,0.001864,0.004058,0.004242,0.004242,0.004242,0.004242,,,,,,,,,,,,,,
1,0.004241816,0.0009682,0.001864,0.004058,0.004242,0.004242,0.004242,0.004242,,,,,,,,,,,,,,
1,0.004241816,0.0009682,0.001864,0.004058,0.004242,0.004242,0.004242,0.004242,,,,,,,,,,,,,,
1,0.004245277,0.000969,0.001866,0.004061,0.004245,0.004245,0.004245,0.004245,,,,,,,,,,,,,,
1,0.004245277,0.000969,0.001866,0.004061,0.004245,0.004245,0.004245,0.004245,,,,,,,,,,,,,,
1,0.004245277,0.000969,0.001866,0.004061,0.004245,0.004245,0.004245,0.004245,,,,,,,,,,,,,,
1,0.004245277,0.000969,0.001866,0.004061,0.004245,0.004245,0.004245,0.004245,,,,,,,,,,,,,,
1,0.004245277,0.000969,0.001866,0.004061,0.004245,0.004245,0.004245,0.004245,,,,,,,,,,,,,,
1,0.004248738,0.0009698,0.001867,0.004065,0.004249,0.004249,0.004249,0.004249,,,,,,,,,,,,,,
1,0.004248738,0.0009698,0.001867,0.004065,0.004249,0.004249,0.004249,0.004249,,,,,,,,,,,,,,
1,0.004248738,0.0009698,0.001867,0.004065,0.004249,0.004249,0.004249,0.004249,,,,,,,,,,,,,,
1,0.004248738,0.0009698,0.001867,0.004065,0.004249,0.004249,0.004249,0.004249,,,,,,,,,,,,,,
1,0.004248738,0.0009698,0.001867,0.004065,0.004249,0.004249,0.004249,0.004249,,,,,,,,,,,,,,
1,0.004252199,0.0009705,0.001869,0.004068,0.004252,0.004252,0.004252,0.004252,,,,,,,,,,,,,,
1,0.004252199,0.0009705,0.001869,0.004068,0.004252,0.004252,0.004252,0.004252,,,,,,,,,,,,,,
1,0.004252199,0.0009705,0.001869,0.004068,0.004252,0.004252,0.004252,0.004252,,,,,,,,,,,,,,
1,0.004252199,0.0009705,0.001869,0.004068,0.004252,0.004252,0.004252,0.004252,,,,,,,,,,,,,,
1,0.004252199,0.0009705,0.001869,0.004068,0.004252,0.004252,0.004252,0.004252,,,,,,,,,,,,,,
1,0.00425566,0.0009713,0.00187,0.004071,0.004256,0.004256,0.004256,0.004256,,,,,,,,,,,,,,
1,0.00425566,0.0009713,0.00187,0.004071,0.004256,0.004256,0.004256,0.004256,,,,,,,,,,,,,,
1,0.00425566,0.0009713,0.00187,0.004071,0.004256,0.004256,0.004256,0.004256,,,,,,,,,,,,,,
1,0.00425566,0.0009713,0.00187,0.004071,0.004256,0.004256,0.004256,0.004256,,,,,,,,,,,,,,
1,0.00425566,0.0009713,0.00187,0.004071,0.004256,0.004256,0.004256,0.004256,,,,,,,,,,,,,,
1,0.004259121,0.0009721,0.001872,0.004075,0.004259,0.004259,0.004259,0.004259,,,,,,,,,,,,,,
1,0.004259121,0.0009721,0.001872,0.004075,0.004259,0.004259,0.004259,0.004259,,,,,,,,,,,,,,
1,0.004259121,0.0009721,0.001872,0.004075,0.004259,0.004259,0.004259,0.004259,,,,,,,,,,,,,,
1,0.004259121,0.0009721,0.001872,0.004075,0.004259,0.004259,0.004259,0.004259,,,,,,,,,,,,,,
1,0.004259121,0.0009721,0.001872,0.004075,0.004259,0.004259,0.004259,0.004259,,,,,,,,,,,,,,
1,0.004262582,0.0009729,0.001873,0.004078,0.004262,0.004262,0.004262,0.004262,,,,,,,,,,,,,,
1,0.004262582,0.0009729,0.001873,0.004078,0.004262,0.004262,0.004262,0.004262,,,,,,,,,,,,,,
1,0.004262582,0.0009729,0.001873,0.004078,0.004262,0.004262,0.004262,0.004262,,,,,,,,,,,,,,
1,0.004262582,0.0009729,0.001873,0.004078,0.004262,0.004262,0.004262,0.004262,,,,,,,,,,,,,,
1,0.004262582,0.0009729,0.001873,0.004078,0.004262,0.004262,0.004262,0.004262,,,,,,,,,,,,,,
1,0.004266043,0.0009737,0.001875,0.004081,0.004266,0.004266,0.004266,0.004266,,,,,,,,,,,,,,
1,0.004266043,0.0009737,0.001875,0.004081,0.004266,0.004266,0.004266,0.004266,,,,,,,,,,,,,,
1,0.004266043,0.0009737,0.001875,0.004081,0.004266,0.004266,0.004266,0.004266,,,,,,,,,,,,,,
1,0.004266043,0.0009737,0.001875,0.004081,0.004266,0.004266,0.004266,0.004266,,,,,,,,,,,,,,
1,0.004266043,0.0009737,0.001875,0.004081,0.004266,0.004266,0.004266,0.004266,,,,,,,,,,,,,,
1,0.004269504,0.0009745,0.001876,0.004085,0.004269,0.004269,0.004269,0.004269,,,,,,,,,,,,,,
1,0.004269504,0.0009745,0.001876,0.004085,0.004269,0.004269,0.004269,0.004269,,,,,,,,,,,,,,
1,0.004269504,0.0009745,0.001876,0.004085,0.004269,0.004269,0.004269,0.004269,,,,,,,,,,,,,,
1,0.004269504,0.0009745,0.001876,0.004085,0.004269,0.004269,0.004269,0.004269,,,,,,,,,,,,,,
1,0.004269504,0.0009745,0.001876,0.004085,0.004269,0.004269,0.004269,0.004269,,,,,,,,,,,,,,
1,0.004272965,0.0009753,0.001878,0.004088,0.004273,0.004273,0.004273,0.004273,,,,,,,,,,,,,,
1,0.004272965,0.0009753,0.001878,0.004088,0.004273,0.004273,0.004273,0.004273,,,,,,,,,,,,,,
1,0.004272965,0.0009753,0.001878,0.004088,0.004273,0.004273,0.004273,0.004273,,,,,,,,,,,,,,
1,0.004272965,0.0009753,0.001878,0.004088,0.004273,0.004273,0.004273,0.004273,,,,,,,,,,,,,,
1,0.004272965,0.0009753,0.001878,0.004088,0.004273,0.004273,0.004273,0.004273,,,,,,,,,,,,,,
1,0.004276426,0.0009761,0.001879,0.004091,0.004276,0.004276,0.004276,0.004276,,,,,,,,,,,,,,
1,0.004276426,0.0009761,0.001879,0.004091,0.004276,0.004276,0.004276,0.004276,,,,,,,,,,,,,,
1,0.004276426,0.0009761,0.001879,0.004091,0.004276,0.004276,0.004276,0.004276,,,,,,,,,,,,,,
1,0.004276426,0.0009761,0.001879,0.004091,0.004276,0.004276,0.004276,0.004276,,,,,,,,,,,,,,
1,0.004276426,0.0009761,0.001879,0.004091,0.004276,0.004276,0.004276,0.004276,,,,,,,,,,,,,,
1,0.004279887,0.0009769,0.001881,0.004095,0.00428,0.00428,0.00428,0.00428,,,,,,,,,,,,,,
1,0.004279887,0.0009769,0.001881,0.004095,0.00428,0.00428,0.00428,0.00428,,,,,,,,,,,,,,
1,0.004279887,0.0009769,0.001881,0.004095,0.00428,0.00428,0.00428,0.00428,,,,,,,,,,,,,,
1,0.004279887,0.0009769,0.001881,0.004095,0.00428,0.00428,0.00428,0.00428,,,,,,,,,,,,,,
1,0.004279887,0.0009769,0.001881,0.004095,0.00428,0.00428,0.00428,0.00428,,,,,,,,,,,,,,
1,0.004283348,0.0009777,0.001883,0.004098,0.004283,0.004283,0.004283,0.004283,,,,,,,,,,,,,,
1,0.004283348,0.0009777,0.001883,0.004098,0.004283,0.004283,0.004283,0.004283,,,,,,,,,,,,,,
1,0.004283348,0.0009777,0.001883,0.004098,0.004283,0.004283,0.004283,0.004283,,,,,,,,,,,,,,
1,0.004283348,0.0009777,0.001883,0.004098,0.004283,0.004283,0.004283,0.004283,,,,,,,,,,,,,,
1,0.004283348,0.0009777,0.001883,0.004098,0.004283,0.004283,0.004283,0.004283,,,,,,,,,,,,,,
1,0.004286809,0.0009784,0.001884,0.004101,0.004287,0.004287,0.004287,0.004287,,,,,,,,,,,,,,
1,0.004286809,0.0009784,0.001884,0.004101,0.004287,0.004287,0.004287,0.004287,,,,,,,,,,,,,,
1,0.004286809,0.0009784,0.001884,0.004101,0.004287,0.004287,0.004287,0.004287,,,,,,,,,,,,,,
1,0.004286809,0.0009784,0.001884,0.004101,0.004287,0.004287,0.004287,0.004287,,,,,,,,,,,,,,
1,0.004286809,0.0009784,0.001884,0.004101,0.004287,0.004287,0.004287,0.004287,,,,,,,,,,,,,,
1,0.00429027,0.0009792,0.001886,0.004104,0.00429,0.00429,0.00429,0.00429,,,,,,,,,,,,,,
1,0.00429027,0.0009792,0.001886,0.004104,0.00429,0.00429,0.00429,0.00429,,,,,,,,,,,,,,
1,0.00429027,0.0009792,0.001886,0.004104,0.00429,0.00429,0.00429,0.00429,,,,,,,,,,,,,,
1,0.00429027,0.0009792,0.001886,0.004104,0.00429,0.00429,0.00429,0.00429,,,,,,,,,,,,,,
1,0.00429027,0.0009792,0.001886,0.004104,0.00429,0.00429,0.00429,0.00429,,,,,,,,,,,,,,
1,0.00429373,0.00098,0.001887,0.004108,0.004294,0.004294,0.004294,0.004294,,,,,,,,,,,,,,
1,0.00429373,0.00098,0.001887,0.004108,0.004294,0.004294,0.004294,0.004294,,,,,,,,,,,,,,
1,0.00429373,0.00098,0.001887,0.004108,0.004294,0.004294,0.004294,0.004294,,,,,,,,,,,,,,
1,0.00429373,0.00098,0.001887,0.004108,0.004294,0.004294,0.004294,0.004294,,,,,,,,,,,,,,
1,0.00429373,0.00098,0.001887,0.004108,0.004294,0.004294,0.004294,0.004294,,,,,,,,,,,,,,
1,0.004297191,0.0009808,0.001889,0.004111,0.004297,0.004297,0.004297,0.004297,,,,,,,,,,,,,,
1,0.004297191,0.0009808,0.001889,0.004111,0.004297,0.004297,0.004297,0.004297,,,,,,,,,,,,,,
1,0.004297191,0.0009808,0.001889,0.004111,0.004297,0.004297,0.004297,0.004297,,,,,,,,,,,,,,
1,0.004297191,0.0009808,0.001889,0.004111,0.004297,0.004297,0.004297,0.004297,,,,,,,,,,,,,,
1,0.004297191,0.0009808,0.001889,0.004111,0.004297,0.004297,0.004297,0.004297,,,,,,,,,,,,,,
1,0.004300652,0.0009816,0.00189,0.004115,0.004301,0.004301,0.004301,0.004301,,,,,,,,,,,,,,
1,0.004300652,0.0009816,0.00189,0.004115,0.004301,0.004301,0.004301,0.004301,,,,,,,,,,,,,,
1,0.004300652,0.0009816,0.00189,0.004115,0.004301,0.004301,0.004301,0.004301,,,,,,,,,,,,,,
1,0.004300652,0.0009816,0.00189,0.004115,0.004301,0.004301,0.004301,0.004301,,,,,,,,,,,,,,
1,0.004300652,0.0009816,0.00189,0.004115,0.004301,0.004301,0.004301,0.004301,,,,,,,,,,,,,,
1,0.004304113,0.0009824,0.001892,0.004118,0.004304,0.004304,0.004304,0.004304,,,,,,,,,,,,,,
1,0.004304113,0.0009824,0.001892,0.004118,0.004304,0.004304,0.004304,0.004304,,,,,,,,,,,,,,
1,0.004304113,0.0009824,0.001892,0.004118,0.004304,0.004304,0.004304,0.004304,,,,,,,,,,,,,,
1,0.004304113,0.0009824,0.001892,0.004118,0.004304,0.004304,0.004304,0.004304,,,,,,,,,,,,,,
1,0.004304113,0.0009824,0.001892,0.004118,0.004304,0.004304,0.004304,0.004304,,,,,,,,,,,,,,
1,0.004307574,0.0009832,0.001893,0.004121,0.004308,0.004308,0.004308,0.004308,,,,,,,,,,,,,,
1,0.004307574,0.0009832,0.001893,0.004121,0.004308,0.004308,0.004308,0.004308,,,,,,,,,,,,,,
1,0.004307574,0.0009832,0.001893,0.004121,0.004308,0.004308,0.004308,0.004308,,,,,,,,,,,,,,
1,0.004307574,0.0009832,0.001893,0.004121,0.004308,0.004308,0.004308,0.004308,,,,,,,,,,,,,,
1,0.004307574,0.0009832,0.001893,0.004121,0.004308,0.004308,0.004308,0.004308,,,,,,,,,,,,,,
1,0.004311035,0.000984,0.001895,0.004124,0.004311,0.004311,0.004311,0.004311,,,,,,,,,,,,,,
1,0.004311035,0.000984,0.001895,0.004124,0.004311,0.004311,0.004311,0.004311,,,,,,,,,,,,,,
1,0.004311035,0.000984,0.001895,0.004124,0.004311,0.004311,0.004311,0.004311,,,,,,,,,,,,,,
1,0.004311035,0.000984,0.001895,0.004124,0.004311,0.004311,0.004311,0.004311,,,,,,,,,,,,,,
1,0.004311035,0.000984,0.001895,0.004124,0.004311,0.004311,0.004311,0.004311,,,,,,,,,,,,,,
1,0.004314496,0.0009848,0.001896,0.004128,0.004314,0.004314,0.004314,0.004314,,,,,,,,,,,,,,
1,0.004314496,0.0009848,0.001896,0.004128,0.004314,0.004314,0.004314,0.004314,,,,,,,,,,,,,,
1,0.004314496,0.0009848,0.001896,0.004128,0.004314,0.004314,0.004314,0.004314,,,,,,,,,,,,,,
1,0.004314496,0.0009848,0.001896,0.004128,0.004314,0.004314,0.004314,0.004314,,,,,,,,,,,,,,
1,0.004314496,0.0009848,0.001896,0.004128,0.004314,0.004314,0.004314,0.004314,,,,,,,,,,,,,,
1,0.004317957,0.0009856,0.001898,0.004131,0.004318,0.004318,0.004318,0.004318,,,,,,,,,,,,,,
1,0.004317957,0.0009856,0.001898,0.004131,0.004318,0.004318,0.004318,0.004318,,,,,,,,,,,,,,
1,0.004317957,0.0009856,0.001898,0.004131,0.004318,0.004318,0.004318,0.004318,,,,,,,,,,,,,,
1,0.004317957,0.0009856,0.001898,0.004131,0.004318,0.004318,0.004318,0.004318,,,,,,,,,,,,,,
1,0.004317957,0.0009856,0.001898,0.004131,0.004318,0.004318,0.004318,0.004318,,,,,,,,,,,,,,
1,0.004321418,0.0009863,0.001899,0.004134,0.004321,0.004321,0.004321,0.004321,,,,,,,,,,,,,,
1,0.004321418,0.0009863,0.001899,0.004134,0.004321,0.004321,0.004321,0.004321,,,,,,,,,,,,,,
1,0.004321418,0.0009863,0.001899,0.004134,0.004321,0.004321,0.004321,0.004321,,,,,,,,,,,,,,
1,0.004321418,0.0009863,0.001899,0.004134,0.004321,0.004321,0.004321,0.004321,,,,,,,,,,,,,,
1,0.004321418,0.0009863,0.001899,0.004134,0.004321,0.004321,0.004321,0.004321,,,,,,,,,,,,,,
1,0.004324879,0.0009871,0.001901,0.004138,0.004325,0.004325,0.004325,0.004325,,,,,,,,,,,,,,
1,0.004324879,0.0009871,0.001901,0.004138,0.004325,0.004325,0.004325,0.004325,,,,,,,,,,,,,,
1,0.004324879,0.0009871,0.001901,0.004138,0.004325,0.004325,0.004325,0.004325,,,,,,,,,,,,,,
1,0.004324879,0.0009871,0.001901,0.004138,0.004325,0.004325,0.004325,0.004325,,,,,,,,,,,,,,
1,0.004324879,0.0009871,0.001901,0.004138,0.004325,0.004325,0.004325,0.004325,,,,,,,,,,,,,,
1,0.00432834,0.0009879,0.001902,0.004141,0.004328,0.004328,0.004328,0.004328,,,,,,,,,,,,,,
1,0.00432834,0.0009879,0.001902,0.004141,0.004328,0.004328,0.004328,0.004328,,,,,,,,,,,,,,
1,0.00432834,0.0009879,0.001902,0.004141,0.004328,0.004328,0.004328,0.004328,,,,,,,,,,,,,,
1,0.00432834,0.0009879,0.001902,0.004141,0.004328,0.004328,0.004328,0.004328,,,,,,,,,,,,,,
1,0.00432834,0.0009879,0.001902,0.004141,0.004328,0.004328,0.004328,0.004328,,,,,,,,,,,,,,
1,0.004331801,0.0009887,0.001904,0.004144,0.004332,0.004332,0.004332,0.004332,,,,,,,,,,,,,,
1,0.004331801,0.0009887,0.001904,0.004144,0.004332,0.004332,0.004332,0.004332,,,,,,,,,,,,,,
1,0.004331801,0.0009887,0.001904,0.004144,0.004332,0.004332,0.004332,0.004332,,,,,,,,,,,,,,
1,0.004331801,0.0009887,0.001904,0.004144,0.004332,0.004332,0.004332,0.004332,,,,,,,,,,,,,,
1,0.004331801,0.0009887,0.001904,0.004144,0.004332,0.004332,0.004332,0.004332,,,,,,,,,,,,,,
1,0.004335262,0.0009895,0.001905,0.004148,0.004335,0.004335,0.004335,0.004335,,,,,,,,,,,,,,
1,0.004335262,0.0009895,0.001905,0.004148,0.004335,0.004335,0.004335,0.004335,,,,,,,,,,,,,,
1,0.004335262,0.0009895,0.001905,0.004148,0.004335,0.004335,0.004335,0.004335,,,,,,,,,,,,,,
1,0.004335262,0.0009895,0.001905,0.004148,0.004335,0.004335,0.004335,0.004335,,,,,,,,,,,,,,
1,0.004335262,0.0009895,0.001905,0.004148,0.004335,0.004335,0.004335,0.004335,,,,,,,,,,,,,,
1,0.004338723,0.0009903,0.001907,0.004151,0.004339,0.004339,0.004339,0.004339,,,,,,,,,,,,,,
1,0.004338723,0.0009903,0.001907,0.004151,0.004339,0.004339,0.004339,0.004339,,,,,,,,,,,,,,
1,0.004338723,0.0009903,0.001907,0.004151,0.004339,0.004339,0.004339,0.004339,,,,,,,,,,,,,,
1,0.004338723,0.0009903,0.001907,0.004151,0.004339,0.004339,0.004339,0.004339,,,,,,,,,,,,,,
1,0.004338723,0.0009903,0.001907,0.004151,0.004339,0.004339,0.004339,0.004339,,,,,,,,,,,,,,
1,0.004342184,0.0009911,0.001908,0.004154,0.004342,0.004342,0.004342,0.004342,,,,,,,,,,,,,,
1,0.004342184,0.0009911,0.001908,0.004154,0.004342,0.004342,0.004342,0.004342,,,,,,,,,,,,,,
1,0.004342184,0.0009911,0.001908,0.004154,0.004342,0.004342,0.004342,0.004342,,,,,,,,,,,,,,
1,0.004342184,0.0009911,0.001908,0.004154,0.004342,0.004342,0.004342,0.004342,,,,,,,,,,,,,,
1,0.004342184,0.0009911,0.001908,0.004154,0.004342,0.004342,0.004342,0.004342,,,,,,,,,,,,,,
1,0.004345645,0.0009919,0.00191,0.004157,0.004346,0.004346,0.004346,0.004346,,,,,,,,,,,,,,
1,0.004345645,0.0009919,0.00191,0.004157,0.004346,0.004346,0.004346,0.004346,,,,,,,,,,,,,,
1,0.004345645,0.0009919,0.00191,0.004157,0.004346,0.004346,0.004346,0.004346,,,,,,,,,,,,,,
